"1","2","3","4","5","6"
"캐나다","여자","55~59세",67.90224,71.07414,4.46279
"캐나다","여자","55~64세",58.15093,61.03455,4.72456
"캐나다","여자","60~64세",47.60106,50.17278,5.12574
"캐나다","여자","65~69세",22.6945,23.55787,3.66492
"캐나다","여자","65세 이상",10.54749,10.94402,3.62319
"캐나다","여자","총계",58.21897,61.44005,5.24265
"캐나다","개인 전체","15~19세",42.79363,50.2323,14.80855
"캐나다","개인 전체","15~24세",57.46809,64.58566,11.02036
"캐나다","개인 전체","15~64세",74.43613,78.97172,5.74331
"캐나다","개인 전체","20~24세",69.82251,76.66975,8.93082
"캐나다","개인 전체","25~29세",81.15413,86.49033,6.16971
"캐나다","개인 전체","25~34세",81.78931,86.71572,5.68111
"캐나다","개인 전체","25~54세",83.30866,87.42565,4.70913
"캐나다","개인 전체","25~64세",78.15131,82.12157,4.83461
"캐나다","개인 전체","30~34세",82.43396,86.94447,5.18781
"캐나다","개인 전체","35~39세",83.65305,87.63596,4.54484
"캐나다","개인 전체","35~44세",84.33518,88.21043,4.39319
"캐나다","개인 전체","40~44세",85.04905,88.81162,4.23658
"캐나다","개인 전체","45~49세",85.38854,88.77639,3.81616
"캐나다","개인 전체","45~54세",83.89139,87.38064,3.99316
"캐나다","개인 전체","50~54세",82.47524,86.06041,4.16587
"캐나다","개인 전체","55~59세",72.12026,75.82065,4.88045
"캐나다","개인 전체","55~64세",63.23369,66.77954,5.30979
"캐나다","개인 전체","60~64세",53.54004,56.91731,5.93366
"캐나다","개인 전체","65~69세",27.56709,28.83606,4.40061
"캐나다","개인 전체","65세 이상",14.27493,14.85366,3.89624
"캐나다","개인 전체","총계",61.9912,65.70828,5.65694
"콜롬비아","남자","15~19세",28.47469,35.04321,18.74408
"콜롬비아","남자","15~24세",48.93741,58.57542,16.45402
"콜롬비아","남자","15~64세",77.55061,84.59232,8.32429
"콜롬비아","남자","20~24세",70.23362,83.06614,15.44856
"콜롬비아","남자","25~29세",85.91211,94.60459,9.18823
"콜롬비아","남자","25~34세",87.66559,95.47851,8.18292
"콜롬비아","남자","25~54세",89.39196,95.61015,6.50369
"콜롬비아","남자","25~64세",87.72871,93.84688,6.51931
"콜롬비아","남자","30~34세",89.65587,96.47045,7.0639
"콜롬비아","남자","35~39세",91.79293,96.78288,5.15583
"콜롬비아","남자","35~44세",91.23291,96.39529,5.35543
"콜롬비아","남자","40~44세",90.59696,95.95515,5.58405
"콜롬비아","남자","45~49세",90.5487,95.66366,5.34681
"콜롬비아","남자","45~54세",89.66084,94.89348,5.51422
"콜롬비아","남자","50~54세",88.74953,94.10296,5.6889
"콜롬비아","남자","55~59세",84.49684,90.37613,6.50536
"콜롬비아","남자","55~64세",79.55115,85.17756,6.60551
"콜롬비아","남자","60~64세",73.54722,78.86665,6.74483
"콜롬비아","남자","65~69세",57.18828,61.19044,6.5405
"콜롬비아","남자","65세 이상",39.63062,42.14857,5.97399
"콜롬비아","남자","총계",73.39667,79.94282,8.18854
"콜롬비아","여자","15~19세",16.14703,23.57074,31.49544
"콜롬비아","여자","15~24세",32.37945,44.15082,26.66172
"콜롬비아","여자","15~64세",53.44527,62.21937,14.10187
"콜롬비아","여자","20~24세",46.74965,62.3699,25.04454
"콜롬비아","여자","25~29세",60.40728,72.76257,16.98027
"콜롬비아","여자","25~34세",62.61012,73.93984,15.32289
"콜롬비아","여자","25~54세",63.9039,72.797,12.2163
"콜롬비아","여자","25~64세",60.51092,68.27971,11.37789
"콜롬비아","여자","30~34세",64.99684,75.21539,13.58572
"콜롬비아","여자","35~39세",66.6413,75.70135,11.96814
"콜롬비아","여자","35~44세",66.64969,75.20926,11.381
"콜롬비아","여자","40~44세",66.65918,74.65284,10.70777
"콜롬비아","여자","45~49세",64.46999,71.30197,9.58176
"콜롬비아","여자","45~54세",62.441,68.32654,8.61384
"콜롬비아","여자","50~54세",60.3639,65.28055,7.53157
"콜롬비아","여자","55~59세",51.16721,54.77222,6.58182
"콜롬비아","여자","55~64세",45.71999,48.58757,5.90188
"콜롬비아","여자","60~64세",39.05116,41.01594,4.79028
"콜롬비아","여자","65~69세",28.70697,29.85325,3.83971
"콜롬비아","여자","65세 이상",17.1106,17.66099,3.11647
"콜롬비아","여자","총계",48.87163,56.61057,13.67048
"콜롬비아","개인 전체","15~19세",22.57187,29.54988,23.61434
"콜롬비아","개인 전체","15~24세",40.66753,51.37104,20.8357
"콜롬비아","개인 전체","15~64세",65.24796,73.17382,10.83156
"콜롬비아","개인 전체","20~24세",58.03958,72.31963,19.74575
"콜롬비아","개인 전체","25~29세",73.09885,83.63147,12.59409
"콜롬비아","개인 전체","25~34세",74.93996,84.53906,11.35463
"콜롬비아","개인 전체","25~54세",76.42366,84.00284,9.02253
"콜롬비아","개인 전체","25~64세",73.73493,80.70175,8.6328
"콜롬비아","개인 전체","30~34세",76.9809,85.54516,10.01138
"콜롬비아","개인 전체","35~39세",78.87496,85.95533,8.23727
"콜롬비아","개인 전체","35~44세",78.59452,85.50342,8.08026
"콜롬비아","개인 전체","40~44세",78.27676,84.99136,7.90033
"콜롬비아","개인 전체","45~49세",77.41734,83.39687,7.16997
"콜롬비아","개인 전체","45~54세",75.94607,81.50768,6.82341
"콜롬비아","개인 전체","50~54세",74.43795,79.57116,6.45109
"콜롬비아","개인 전체","55~59세",66.50733,71.15909,6.53713
"콜롬비아","개인 전체","55~64세",61.32291,65.46287,6.32413
"콜롬비아","개인 전체","60~64세",55.00049,58.5163,6.00825
"콜롬비아","개인 전체","65~69세",41.8515,44.3158,5.56079
"콜롬비아","개인 전체","65세 이상",27.25417,28.6908,5.00729
"콜롬비아","개인 전체","총계",60.7664,67.92683,10.54139
"터키","남자","15~19세",30.95995,38.68404,19.96713
"터키","남자","15~24세",43.36942,55.93708,22.46749
"터키","남자","15~64세",68.26923,78.15724,12.65143
"터키","남자","20~24세",57.48373,75.56038,23.92344
"터키","남자","25~29세",76.37089,90.89398,15.97806
"터키","남자","25~34세",80.26016,92.79675,13.50972
"터키","남자","25~54세",81.01339,91.03809,11.01155
"터키","남자","25~64세",75.20252,84.34439,10.83873
"터키","남자","30~34세",83.98599,94.61955,11.23822
"터키","남자","35~39세",85.84098,94.89297,9.53916
"터키","남자","35~44세",85.71199,94.41673,9.2195
"터키","남자","40~44세",85.56876,93.88795,8.86076
"터키","남자","45~49세",81.64933,90.67608,9.95494
"터키","남자","45~54세",76.14042,84.72828,10.13577
"터키","남자","50~54세",69.82979,77.91489,10.37684
"터키","남자","55~59세",55.08755,61.23994,10.04637
"터키","남자","55~64세",48.75817,53.88235,9.50995
"터키","남자","60~64세",40.94626,44.8014,8.60495
"터키","남자","65~69세",28.1493,29.62675,4.98688
"터키","남자","65세 이상",19.36783,20.08057,3.54938
"터키","남자","총계",63.07333,71.98643,12.38165
"터키","여자","15~19세",14.02252,18.42375,23.88889
"터키","여자","15~24세",22.62381,32.59774,30.59701
"터키","여자","15~64세",32.20659,38.71529,16.81171
"터키","여자","20~24세",31.55099,47.30878,33.30838
"터키","여자","25~29세",39.04199,50,21.91601
"터키","여자","25~34세",39.27355,48.6298,19.23975
"터키","여자","25~54세",38.41361,45.05913,14.74843
"터키","여자","25~64세",34.80122,40.37168,13.79793
"터키","여자","30~34세",39.49984,47.2908,16.47458
"터키","여자","35~39세",40.93567,47.36842,13.58025
"터키","여자","35~44세",41.30153,47.6631,13.34695
"터키","여자","40~44세",41.70958,47.99176,13.09013
"터키","여자","45~49세",37.86192,42.50186,10.91703
"터키","여자","45~54세",33.79944,37.45505,9.76
"터키","여자","50~54세",29.06574,31.57439,7.94521
"터키","여자","55~59세",21.6946,22.90503,5.28455
"터키","여자","55~64세",18.82653,19.64286,4.15584
"터키","여자","60~64세",15.34989,15.68849,2.15827
"터키","여자","65~69세",9.64789,9.92958,2.83688
"터키","여자","65세 이상",5.50257,5.60039,1.74672
"터키","여자","총계",28.69546,34.36123,16.48886
"터키","개인 전체","15~19세",22.79085,28.91229,21.17245
"터키","개인 전체","15~24세",33.1362,44.42445,25.40999
"터키","개인 전체","15~64세",50.28253,58.48506,14.02501
"터키","개인 전체","20~24세",44.38283,61.28801,27.58319
"터키","개인 전체","25~29세",57.58626,70.31534,18.10284
"터키","개인 전체","25~34세",59.73857,70.6828,15.48357
"터키","개인 전체","25~54세",59.75764,68.09625,12.24533
"터키","개인 전체","25~64세",54.99094,62.34613,11.79735
"터키","개인 전체","30~34세",61.82109,71.03834,12.97504
"터키","개인 전체","35~39세",63.46065,71.20724,10.87893
"터키","개인 전체","35~44세",63.60184,71.14002,10.59625
"터키","개인 전체","40~44세",63.75896,71.06521,10.28105
"터키","개인 전체","45~49세",59.74749,66.58002,10.26213
"터키","개인 전체","45~54세",55.04578,61.17635,10.02115
"터키","개인 전체","50~54세",49.6139,54.9335,9.68372
"터키","개인 전체","55~59세",38.25393,41.91504,8.7346
"터키","개인 전체","55~64세",33.60878,36.55261,8.05369
"터키","개인 전체","60~64세",27.92767,29.99426,6.88995
"터키","개인 전체","65~69세",18.4405,19.29047,4.40613
"터키","개인 전체","65세 이상",11.61837,11.98742,3.07868
"터키","개인 전체","총계",45.68082,52.95103,13.73007
"포르투갈","남자","15~19세",8.36611,11.51233,27.32919
"포르투갈","남자","15~24세",30.45832,36.05197,15.51552
"포르투갈","남자","15~64세",73.58354,78.34799,6.08114
"포르투갈","남자","20~24세",52.96903,61.05646,13.24582
"포르투갈","남자","25~29세",80.97345,87.97935,7.96312
"포르투갈","남자","25~34세",85.32945,90.89916,6.12735
"포르투갈","남자","25~54세",88.06204,92.7257,5.02952
"포르투갈","남자","25~64세",82.67168,87.26139,5.25972
"포르투갈","남자","30~34세",89.57584,93.7455,4.44785
"포르투갈","남자","35~39세",90.46002,94.07225,3.83984
"포르투갈","남자","35~44세",91.0727,94.9293,4.06259
"포르투갈","남자","40~44세",91.60021,95.6672,4.25118
"포르투갈","남자","45~49세",88.45427,92.71648,4.59703
"포르투갈","남자","45~54세",87.22345,91.98009,5.17138
"포르투갈","남자","50~54세",85.92908,91.20567,5.78538
"포르투갈","남자","55~59세",78.97793,84.05923,6.04491
"포르투갈","남자","55~64세",66.48912,70.85679,6.16409
"포르투갈","남자","60~64세",52.73425,56.31595,6.36002
"포르투갈","남자","65~69세",27.90453,28.67673,2.69278
"포르투갈","남자","65세 이상",17.08144,17.33559,1.4661
"포르투갈","남자","총계",60.65935,64.39212,5.79694
"포르투갈","여자","15~19세",6.83346,9.6714,29.34363
"포르투갈","여자","15~24세",25.50411,32.46826,21.44911
"포르투갈","여자","15~64세",67.55081,72.8937,7.3297
"포르투갈","여자","20~24세",44.17476,55.26513,20.06757
"포르투갈","여자","25~29세",80.9367,88.5108,8.55726
"포르투갈","여자","25~34세",82.95414,90.06399,7.89422
"포르투갈","여자","25~54세",82.48278,87.9985,6.26797
"포르투갈","여자","25~64세",75.35976,80.40154,6.27076
"포르투갈","여자","30~34세",84.86001,91.53129,7.28852
"포르투갈","여자","35~39세",85.76704,91.05113,5.80343
"포르투갈","여자","35~44세",85.50535,90.76782,5.79773
"포르투갈","여자","40~44세",85.28275,90.52683,5.79285
"포르투갈","여자","45~49세",82.41731,86.7461,4.99019
"포르투갈","여자","45~54세",79.27995,83.92303,5.53254
"포르투갈","여자","50~54세",76.00812,80.97896,6.13843
"포르투갈","여자","55~59세",65.38462,70.07692,6.69594
"포르투갈","여자","55~64세",55.09333,58.78667,6.2826
"포르투갈","여자","60~64세",43.94444,46.55555,5.60859
"포르투갈","여자","65~69세",16.08579,16.86029,4.59364
"포르투갈","여자","65세 이상",7.51577,7.72855,2.7532
"포르투갈","여자","총계",50.86793,54.78523,7.15029
"포르투갈","개인 전체","15~19세",7.61644,10.61187,28.2272
"포르투갈","개인 전체","15~24세",28.02349,34.2907,18.27669
"포르투갈","개인 전체","15~64세",70.4596,75.52359,6.70517
"포르투갈","개인 전체","20~24세",48.62622,58.19657,16.44487
"포르투갈","개인 전체","25~29세",80.95501,88.2461,8.26223
"포르투갈","개인 전체","25~34세",84.1277,90.47662,7.0172
"포르투갈","개인 전체","25~54세",85.16291,90.26932,5.65687
"포르투갈","개인 전체","25~64세",78.84723,83.67339,5.76786
"포르투갈","개인 전체","30~34세",87.17181,92.61674,5.879
"포르투갈","개인 전체","35~39세",88.01598,92.49889,4.84645
"포르투갈","개인 전체","35~44세",88.16427,92.7553,4.94962
"포르투갈","개인 전체","40~44세",88.29114,92.97468,5.03744
"포르투갈","개인 전체","45~49세",85.27944,89.57667,4.79726
"포르투갈","개인 전체","45~54세",83.03787,87.73468,5.35341
"포르투갈","개인 전체","50~54세",80.69095,85.80611,5.9613
"포르투갈","개인 전체","55~59세",71.75926,76.63399,6.36105
"포르투갈","개인 전체","55~64세",60.41504,64.42328,6.22173
"포르투갈","개인 전체","60~64세",48.03032,51.09261,5.9936
"포르투갈","개인 전체","65~69세",21.51144,22.28489,3.47072
"포르투갈","개인 전체","65세 이상",11.51226,11.74232,1.95931
"포르투갈","개인 전체","총계",55.42832,59.25968,6.46537
"폴란드","남자","15~19세",6.06192,7.35168,17.54378
"폴란드","남자","15~24세",35.42253,39.17683,9.58295
"폴란드","남자","15~64세",75.32489,77.71392,3.07414
"폴란드","남자","20~24세",61.52261,67.46775,8.81183
"폴란드","남자","25~29세",88.74383,92.19404,3.74234
"폴란드","남자","25~34세",90.6332,93.37058,2.93174
"폴란드","남자","25~54세",89.2478,91.54474,2.50909
"폴란드","남자","25~64세",82.58666,84.72723,2.52643
"폴란드","남자","30~34세",92.31832,94.41993,2.22581
"폴란드","남자","35~39세",91.74458,94.1979,2.60443
"폴란드","남자","35~44세",91.5413,93.61707,2.2173
"폴란드","남자","40~44세",91.32828,93.00844,1.80645
"폴란드","남자","45~49세",87.9309,90.21333,2.53004
"폴란드","남자","45~54세",84.75178,86.82722,2.39031
"폴란드","남자","50~54세",81.13068,82.97036,2.21726
"폴란드","남자","55~59세",72.46315,74.22869,2.37852
"폴란드","남자","55~64세",61.01005,62.64411,2.60848
"폴란드","남자","60~64세",50.74994,52.26621,2.90106
"폴란드","남자","65~69세",15.13164,15.26429,0.86907
"폴란드","남자","65세 이상",8.62781,8.69343,0.75481
"폴란드","남자","총계",63.04136,65.00249,3.01701
"폴란드","여자","15~19세",3.71946,4.75795,21.82655
"폴란드","여자","15~24세",27.79944,30.97819,10.26128
"폴란드","여자","15~64세",61.09075,63.40977,3.6572
"폴란드","여자","20~24세",49.15587,54.23282,9.3614
"폴란드","여자","25~29세",69.92782,73.88914,5.36117
"폴란드","여자","25~34세",71.63931,75.15294,4.67532
"폴란드","여자","25~54세",76.37501,79.01962,3.34678
"폴란드","여자","25~64세",66.7738,68.94605,3.15066
"폴란드","여자","30~34세",73.16743,76.28135,4.08215
"폴란드","여자","35~39세",75.38321,78.19437,3.59509
"폴란드","여자","35~44세",78.39652,80.89147,3.08432
"폴란드","여자","40~44세",81.51472,83.68245,2.59043
"폴란드","여자","45~49세",81.41786,83.22159,2.16739
"폴란드","여자","45~54세",79.00583,80.89469,2.33496
"폴란드","여자","50~54세",76.3251,78.30856,2.53289
"폴란드","여자","55~59세",62.01157,63.57893,2.46522
"폴란드","여자","55~64세",39.15584,39.96936,2.03536
"폴란드","여자","60~64세",19.88272,20.06057,0.88654
"폴란드","여자","65~69세",7.49005,7.52994,0.52975
"폴란드","여자","65세 이상",3.40611,3.41955,0.39314
"폴란드","여자","총계",46.42354,48.15633,3.59826
"폴란드","개인 전체","15~19세",4.92301,6.09061,19.17046
"폴란드","개인 전체","15~24세",31.71384,35.18813,9.87348
"폴란드","개인 전체","15~64세",68.20631,70.56033,3.33618
"폴란드","개인 전체","20~24세",55.50273,61.02526,9.04957
"폴란드","개인 전체","25~29세",79.53887,83.23912,4.44533
"폴란드","개인 전체","25~34세",81.34394,84.46096,3.69049
"폴란드","개인 전체","25~54세",82.87349,85.34259,2.89316
"폴란드","개인 전체","25~64세",74.64064,76.79713,2.80804
"폴란드","개인 전체","30~34세",82.95472,85.55128,3.0351
"폴란드","개인 전체","35~39세",83.67286,86.30272,3.04725
"폴란드","개인 전체","35~44세",85.03627,87.31949,2.61478
"폴란드","개인 전체","40~44세",86.45611,88.37833,2.175
"폴란드","개인 전체","45~49세",84.67791,86.72125,2.35622
"폴란드","개인 전체","45~54세",81.86532,83.84703,2.36348
"폴란드","개인 전체","50~54세",78.701,80.61337,2.37228
"폴란드","개인 전체","55~59세",67.06214,68.72527,2.41997
"폴란드","개인 전체","55~64세",49.54005,50.74345,2.37155
"폴란드","개인 전체","60~64세",34.33316,35.13759,2.28937
"폴란드","개인 전체","65~69세",10.78482,10.86471,0.7353
"폴란드","개인 전체","65세 이상",5.48562,5.51984,0.61998
"폴란드","개인 전체","총계",54.35772,56.19953,3.27727
"프랑스","남자","15~19세",12.57313,16.16615,22.22557
"프랑스","남자","15~24세",31.50561,39.78853,20.81736
"프랑스","남자","15~64세",68.78617,75.27134,8.61572
"프랑스","남자","20~24세",52.87837,66.4557,20.43064
"프랑스","남자","25~29세",79.35108,90.03328,11.86472
"프랑스","남자","25~34세",82.51891,91.5196,9.83472
"프랑스","남자","25~54세",85.16167,91.89051,7.32267
"프랑스","남자","25~64세",77.73956,83.79298,7.22426
"프랑스","남자","30~34세",85.48504,92.9113,7.99285
"프랑스","남자","35~39세",87.04676,93.41193,6.81408
"프랑스","남자","35~44세",87.24575,93.47777,6.66684
"프랑스","남자","40~44세",87.44882,93.54496,6.51681
"프랑스","남자","45~49세",86.98072,91.81374,5.26394
"프랑스","남자","45~54세",85.5103,90.75515,5.77912
"프랑스","남자","50~54세",84.00611,89.67225,6.31872
"프랑스","남자","55~59세",75.4487,80.50196,6.2772
"프랑스","남자","55~64세",55.35665,59.37321,6.76493
"프랑스","남자","60~64세",33.63084,36.52639,7.92726
"프랑스","남자","65~69세",9.0599,9.29644,2.54438
"프랑스","남자","65세 이상",4.46695,4.55738,1.98444
"프랑스","남자","총계",54.62559,59.7029,8.50428
"프랑스","여자","15~19세",8.65535,11.86962,27.0798
"프랑스","여자","15~24세",27.80855,33.97831,18.15793
"프랑스","여자","15~64세",62.43312,68.18843,8.4403
"프랑스","여자","20~24세",48.65132,58.03728,16.1723
"프랑스","여자","25~29세",72.41306,81.24237,10.86786
"프랑스","여자","25~34세",73.39967,81.31123,9.72998
"프랑스","여자","25~54세",76.81064,83.14061,7.61356
"프랑스","여자","25~64세",70.17674,75.83935,7.46659
"프랑스","여자","30~34세",74.30336,81.37431,8.68942
"프랑스","여자","35~39세",76.00875,82.71513,8.1078
"프랑스","여자","35~44세",78.01991,84.20977,7.35053
"프랑스","여자","40~44세",80.12779,85.7763,6.58516
"프랑스","여자","45~49세",79.81446,85.2667,6.39433
"프랑스","여자","45~54세",78.65263,83.73943,6.07456
"프랑스","여자","50~54세",77.4746,82.19087,5.73819
"프랑스","여자","55~59세",69.1084,73.93942,6.53376
"프랑스","여자","55~64세",50.85684,54.57595,6.81455
"프랑스","여자","60~64세",31.77162,34.32801,7.44695
"프랑스","여자","65~69세",6.19736,6.47972,4.35763
"프랑스","여자","65세 이상",2.40691,2.49451,3.51171
"프랑스","여자","총계",47.03282,51.33402,8.37885
"프랑스","개인 전체","15~19세",10.64642,14.05317,24.24189
"프랑스","개인 전체","15~24세",29.67136,36.90586,19.60258
"프랑스","개인 전체","15~64세",65.54232,71.65482,8.53048
"프랑스","개인 전체","20~24세",50.76078,62.2384,18.44137
"프랑스","개인 전체","25~29세",75.80632,85.54184,11.38101
"프랑스","개인 전체","25~34세",77.83371,86.27484,9.78401
"프랑스","개인 전체","25~54세",80.88804,87.41276,7.46426
"프랑스","개인 전체","25~64세",73.85266,79.70523,7.34276
"프랑스","개인 전체","30~34세",79.71069,86.95346,8.32948
"프랑스","개인 전체","35~39세",81.35573,87.89682,7.44178
"프랑스","개인 전체","35~44세",82.51931,88.72973,6.99926
"프랑스","개인 전체","40~44세",83.72306,89.5914,6.55011
"프랑스","개인 전체","45~49세",83.33741,88.48524,5.81772
"프랑스","개인 전체","45~54세",82.01634,87.18067,5.9237
"프랑스","개인 전체","50~54세",80.67103,85.85216,6.03494
"프랑스","개인 전체","55~59세",72.17452,77.11302,6.40424
"프랑스","개인 전체","55~64세",53.01467,56.87641,6.78971
"프랑스","개인 전체","60~64세",32.65517,35.37274,7.68266
"프랑스","개인 전체","65~69세",7.54132,7.80217,3.34326
"프랑스","개인 전체","65세 이상",3.31229,3.40114,2.61228
"프랑스","개인 전체","총계",50.65811,55.32988,8.44347
"핀란드","남자","15~19세",27.70107,36.42728,23.95514
"핀란드","남자","15~24세",47.17747,56.79362,16.93174
"핀란드","남자","15~64세",74.31836,80.14625,7.27157
"핀란드","남자","20~24세",64.52348,74.93223,13.89089
"핀란드","남자","25~29세",79.72818,86.10113,7.40171
"핀란드","남자","25~34세",82.55254,88.44919,6.66671
"핀란드","남자","25~54세",85.57401,90.32489,5.25977
"핀란드","남자","25~64세",80.32851,85.31752,5.84758
"핀란드","남자","30~34세",85.42996,90.84135,5.95698
"핀란드","남자","35~39세",88.92272,93.54578,4.94202
"핀란드","남자","35~44세",88.48817,92.52395,4.36187
"핀란드","남자","40~44세",88.03693,91.46285,3.7457
"핀란드","남자","45~49세",87.90088,91.60474,4.04331
"핀란드","남자","45~54세",85.70752,89.99579,4.76497
"핀란드","남자","50~54세",83.73962,88.55222,5.43477
"핀란드","남자","55~59세",76.82976,82.98298,7.41504
"핀란드","남자","55~64세",64.82441,70.51725,8.07297
"핀란드","남자","60~64세",52.68701,57.91439,9.02606
"핀란드","남자","65~69세",19.35033,19.82926,2.41526
"핀란드","남자","65세 이상",14.73339,15.0312,1.98125
"핀란드","남자","총계",64.78141,69.72418,7.08903
"핀란드","여자","15~19세",29.77555,38.88602,23.42866
"핀란드","여자","15~24세",45.27778,53.61384,15.54832
"핀란드","여자","15~64세",71.81594,76.61383,6.26244
"핀란드","여자","20~24세",60.49214,68.06816,11.13004
"핀란드","여자","25~29세",72.98443,78.04104,6.47942
"핀란드","여자","25~34세",73.48079,78.6326,6.55175
"핀란드","여자","25~54세",80.71051,84.85434,4.88347
"핀란드","여자","25~64세",77.50281,81.54251,4.9541
"핀란드","여자","30~34세",73.98333,79.23153,6.62388
"핀란드","여자","35~39세",78.47683,82.73673,5.14874
"핀란드","여자","35~44세",81.89576,85.73793,4.4813
"핀란드","여자","40~44세",85.45243,88.86005,3.83482
"핀란드","여자","45~49세",88.40121,91.1481,3.01366
"핀란드","여자","45~54세",86.91528,90.3337,3.78421
"핀란드","여자","50~54세",85.65952,89.64544,4.44632
"핀란드","여자","55~59세",81.2396,85.67336,5.17519
"핀란드","여자","55~64세",68.64989,72.40219,5.18258
"핀란드","여자","60~64세",55.65704,58.70607,5.19371
"핀란드","여자","65~69세",11.32494,11.54018,1.86519
"핀란드","여자","65세 이상",8.07328,8.25905,2.24937
"핀란드","여자","총계",60.39953,64.37138,6.17022
"핀란드","개인 전체","15~19세",28.73289,37.65023,23.68468
"핀란드","개인 전체","15~24세",46.25641,55.25191,16.28088
"핀란드","개인 전체","15~64세",73.08821,78.40977,6.78686
"핀란드","개인 전체","20~24세",62.6161,71.68456,12.65052
"핀란드","개인 전체","25~29세",76.46004,82.19507,6.97734
"핀란드","개인 전체","25~34세",78.1492,83.68432,6.61428
"핀란드","개인 전체","25~54세",83.19766,87.65193,5.08178
"핀란드","개인 전체","25~64세",78.93529,83.45624,5.41715
"핀란드","개인 전체","30~34세",79.8649,85.19695,6.2585
"핀란드","개인 전체","35~39세",83.83942,88.28575,5.03629
"핀란드","개인 전체","35~44세",85.28154,89.22315,4.41769
"핀란드","개인 전체","40~44세",86.78039,90.19741,3.78839
"핀란드","개인 전체","45~49세",88.14417,91.38269,3.54391
"핀란드","개인 전체","45~54세",86.30446,90.1628,4.2793
"핀란드","개인 전체","50~54세",84.70191,89.10017,4.93631
"핀란드","개인 전체","55~59세",79.07122,84.35046,6.2587
"핀란드","개인 전체","55~64세",66.75912,71.47054,6.59212
"핀란드","개인 전체","60~64세",54.18136,58.31272,7.08483
"핀란드","개인 전체","65~69세",15.16074,15.50201,2.20149
"핀란드","개인 전체","65세 이상",11.23416,11.4731,2.08266
"핀란드","개인 전체","총계",62.60223,67.06214,6.65042
"한국","남자","15~19세",6.80832,7.63879,10.87169
"한국","남자","15~24세",23.14109,26.04171,11.13836
"한국","남자","15~64세",75.69146,78.82937,3.98063
"한국","남자","20~24세",39.61809,44.60714,11.18443
"한국","남자","25~29세",69.75041,76.68217,9.03959
"한국","남자","25~34세",77.81153,83.3245,6.61627
"한국","남자","25~54세",86.5774,89.81717,3.60707
"한국","남자","25~64세",84.48157,87.65916,3.62494
"한국","남자","30~34세",86.59715,90.56383,4.37998
"한국","남자","35~39세",91.05964,93.35179,2.45539
"한국","남자","35~44세",91.21793,93.48692,2.42707
"한국","남자","40~44세",91.3846,93.62921,2.39734
"한국","남자","45~49세",90.83422,92.98176,2.30963
"한국","남자","45~54세",89.49634,91.76648,2.47382
"한국","남자","50~54세",88.08006,90.47999,2.65244
"한국","남자","55~59세",84.05261,86.64108,2.98757
"한국","남자","55~64세",78.06317,81.05038,3.68562
"한국","남자","60~64세",70.8757,74.3414,4.66188
"한국","남자","65~69세",59.59655,61.76569,3.51189
"한국","남자","65세 이상",42.38976,43.71472,3.03093
"한국","남자","총계",70.65,73.51345,3.89514
"한국","여자","15~19세",8.36977,8.96315,6.62021
"한국","여자","15~24세",29.63593,32.90529,9.93566
"한국","여자","15~64세",57.78155,59.95521,3.62548
"한국","여자","20~24세",46.65417,52.06498,10.39242
"한국","여자","25~29세",71.09532,76.25297,6.76386
"한국","여자","25~34세",67.95304,71.84963,5.42326
"한국","여자","25~54세",65.60078,67.84117,3.3024
"한국","여자","25~64세",63.06922,65.03704,3.02569
"한국","여자","30~34세",64.63031,67.19342,3.81453
"한국","여자","35~39세",59.86907,61.65782,2.9011
"한국","여자","35~44세",61.26468,62.90175,2.60259
"한국","여자","40~44세",62.7017,64.18259,2.30731
"한국","여자","45~49세",67.3689,68.83542,2.13047
"한국","여자","45~54세",67.69089,69.23877,2.23557
"한국","여자","50~54세",68.02446,69.65663,2.34317
"한국","여자","55~59세",61.66612,62.92947,2.00756
"한국","여자","55~64세",55.84941,57.03988,2.08709
"한국","여자","60~64세",49.05527,50.16063,2.20365
"한국","여자","65~69세",37.12813,38.17444,2.74085
"한국","여자","65세 이상",25.76378,26.68894,3.46648
"한국","여자","총계",51.5539,53.48472,3.61005
"한국","개인 전체","15~19세",7.5724,8.28685,8.62148
"한국","개인 전체","15~24세",26.51728,29.60958,10.44358
"한국","개인 전체","15~64세",66.82286,69.4833,3.82888
"한국","개인 전체","20~24세",43.46756,48.68736,10.72106
"한국","개인 전체","25~29세",70.37985,76.48129,7.9777
"한국","개인 전체","25~34세",73.16182,77.91244,6.09738
"한국","개인 전체","25~54세",76.37634,79.1301,3.48004
"한국","개인 전체","25~64세",73.97226,76.55609,3.37508
"한국","개인 전체","30~34세",76.15091,79.45013,4.15257
"한국","개인 전체","35~39세",75.92958,77.97755,2.62635
"한국","개인 전체","35~44세",76.60641,78.56715,2.49562
"한국","개인 전체","40~44세",77.31132,79.18121,2.36153
"한국","개인 전체","45~49세",79.24858,81.05988,2.23451
"한국","개인 전체","45~54세",78.67275,80.58438,2.37221
"한국","개인 전체","50~54세",78.06968,80.0864,2.51818
"한국","개인 전체","55~59세",72.83662,74.76118,2.57428
"한국","개인 전체","55~64세",66.86502,68.94648,3.01895
"한국","개인 전체","60~64세",59.79595,62.06315,3.65305
"한국","개인 전체","65~69세",47.92537,49.51125,3.20308
"한국","개인 전체","65세 이상",32.90632,34.00324,3.22593
"한국","개인 전체","총계",60.94509,63.33457,3.77278
